bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1429090,1791,AB337,4,Passed,2021-06-28,"Board of Governors of the California Community Colleges.","An act to amend Section 71000 of the Education Code, relating to community colleges.",0,,2021-06-28,"Chaptered by Secretary of State - Chapter 23, Statutes of 2021.",https://legiscan.com/CA/bill/AB337/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB337
1429091,1791,AB338,4,Passed,2021-09-24,"State Capitol grounds.","An act to add Section 14634 to, and to repeal Section 13082 of, the Government Code, relating to the State Capitol.",0,,2021-09-24,"Chaptered by Secretary of State - Chapter 280, Statutes of 2021.",https://legiscan.com/CA/bill/AB338/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB338
1429092,1791,AB339,5,Vetoed,2021-10-07,"Local government: open and public meetings.","An act to amend Section 54953 of, and to add and repeal Section 54953.9 of, the Government Code, relating to public meetings.",0,,2021-10-07,"Vetoed by Governor.",https://legiscan.com/CA/bill/AB339/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB339
1429093,1791,AB340,4,Passed,2021-10-06,"Golden State Scholarshare Trust: Personal Income Tax Law: gross income: deductions.","An act to amend Section 69980 of the Education Code, and to amend Sections 17140 and 17140.3 of, and to add Section 17201.7 to, the Revenue and Taxation Code, relating to student financial aid.",0,,2021-10-06,"Chaptered by Secretary of State - Chapter 557, Statutes of 2021.",https://legiscan.com/CA/bill/AB340/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB340
1429094,1791,AB341,4,Passed,2021-06-28,"Credibility of witnesses: sexual conduct: social media content.","An act to amend Section 782 of the Evidence Code, relating to evidence.",0,,2021-06-28,"Chaptered by Secretary of State - Chapter 24, Statutes of 2021.",https://legiscan.com/CA/bill/AB341/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB341
1429095,1791,AB342,4,Passed,2021-10-01,"Health care coverage: colorectal cancer: screening and testing.","An act to add Section 1367.668 to the Health and Safety Code, and to add Section 10123.207 to the Insurance Code, relating to health care coverage.",0,,2021-10-01,"Chaptered by Secretary of State - Chapter 436, Statutes of 2021.",https://legiscan.com/CA/bill/AB342/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB342
1429096,1791,AB343,2,Engrossed,2021-06-01,"California Public Records Act Ombudsperson.","An act to add Article 5 (commencing with Section 8549) to Chapter 6.5 of Division 1 of Title 2 of the Government Code, relating to public records, and making an appropriation therefor.",482,"Senate Judiciary",2021-06-09,"Referred to Coms. on JUD. and G.O.",https://legiscan.com/CA/bill/AB343/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB343
1429097,1791,AB344,1,Introduced,2021-01-28,"In-home supportive services: provider orientation.","An act to amend Section 12301.24 of the Welfare and Institutions Code, relating to in-home supportive services.",460,"Assembly Human Services",2021-02-12,"Referred to Com. on HUM. S.",https://legiscan.com/CA/bill/AB344/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB344
1429098,1791,AB345,4,Passed,2021-09-28,"Accessory dwelling units: separate conveyance.","An act to amend Sections 65852.2 and 65852.26 of the Government Code, relating to land use.",0,,2021-09-28,"Chaptered by Secretary of State - Chapter 343, Statutes of 2021.",https://legiscan.com/CA/bill/AB345/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB345
1429099,1791,AB346,1,Introduced,2021-01-28,"Privacy: breach.","An act to amend Section 1798.29 of the Civil Code, relating to privacy.",3626,"Assembly Privacy and Consumer Protection",2021-04-08,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB346/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB346
1429100,1791,AB347,4,Passed,2021-10-09,"Health care coverage: step therapy.","An act to amend Sections 1367.241 and 1367.244 of, and to add Section 1367.206 to, the Health and Safety Code, and to amend Sections 10123.191, 10123.197, and 10123.201 of the Insurance Code, relating to health care coverage.",0,,2021-10-09,"Chaptered by Secretary of State - Chapter 742, Statutes of 2021.",https://legiscan.com/CA/bill/AB347/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB347
1429101,1791,AB348,1,Introduced,2021-01-28,"Affordable housing: annual expenditure report.","An act to add Section 50408.5 to the Health and Safety Code, relating to housing.",459,"Assembly Housing and Community Development",2021-03-16,"Coauthors revised.",https://legiscan.com/CA/bill/AB348/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB348
1429102,1791,AB349,2,Engrossed,2021-06-01,"Small businesses: contracting: outreach: underrepresented groups.","An act to add Section 14838.3 to the Government Code, and to amend Section 10140 of the Public Contract Code, relating to small businesses.",0,,2021-08-26,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB349/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB349
1429103,1791,AB350,2,Engrossed,2021-06-03,"Agriculture: Cannella Environmental Farming Act of 1995: technical assistance grant program: groundwater conservation planning.","An act to add Section 567 to the Food and Agricultural Code, relating to agriculture.",0,,2021-09-02,"Ordered to inactive file at the request of Senator Hurtado.",https://legiscan.com/CA/bill/AB350/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB350
1429104,1791,AB351,2,Engrossed,2021-04-29,"Gambling: horse racing.","An act to amend Sections 19596.2 and 19605.25 of the Business and Professions Code, relating to horse racing.",0,,2021-09-03,"Ordered to inactive file at the request of Senator Hertzberg.",https://legiscan.com/CA/bill/AB351/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB351
1429105,1791,AB352,1,Introduced,2021-01-28,"Agricultural land conservation: California Farmland Conservancy Program Act.","An act to amend Sections 10201, 10202, 10212, 10213, 10223, 10224, 10230, 10235, 10237, 10239, 10246, 10251, 10252, 10255, and 10262 of, to amend the heading of Division 10.2 (commencing with Section 10200) of, to amend the heading of Chapter 2 (commencing with Section 10230) of Division 10.2 of, to add Sections 10213.5, 10215.3, 10215.5, 10221.5, 10223.5, and 10231.3 of, to repeal Sections 10234 and 10244 of, and to repeal Chapter 5 (commencing with Section 10270) of Division 10.2 of, the Public Resources Code, relating to agricultural land.",448,"Assembly Agriculture",2021-02-12,"Referred to Com. on AGRI.",https://legiscan.com/CA/bill/AB352/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB352
1429106,1791,AB353,1,Introduced,2021-01-28,"Oil revenue: Oil Trust Fund.","An act to amend Section 6217.8 of the Public Resources Code, relating to oil revenue, and making an appropriation therefor.",466,"Assembly Natural Resources",2021-02-12,"Referred to Com. on NAT. RES.",https://legiscan.com/CA/bill/AB353/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB353
1429107,1791,AB354,1,Introduced,2021-01-28,"Energy efficient appliance rebate program.","An act to add and repeal Chapter 11.5 (commencing with Section 25970) of Division 15 of the Public Resources Code, relating to energy.",0,,2021-05-20,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB354/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB354
1429108,1791,AB355,1,Introduced,2021-01-28,"Demand-side energy management programs.","An act to amend Section 717 of the Public Utilities Code, relating to energy.",3620,"Assembly Utilities and Energy",2021-04-19,"In committee: Hearing postponed by committee.",https://legiscan.com/CA/bill/AB355/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB355
1433149,1791,AB356,4,Passed,2021-10-04,"Fluoroscopy: temporary permit.","An act to amend Section 107110 of the Health and Safety Code, relating to public health.",0,,2021-10-04,"Chaptered by Secretary of State - Chapter 459, Statutes of 2021.",https://legiscan.com/CA/bill/AB356/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB356
1433150,1791,AB357,1,Introduced,2021-02-01,"Affordable housing.","An act relating to housing.",0,,2021-02-02,"From printer. May be heard in committee March 4.",https://legiscan.com/CA/bill/AB357/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB357
1433151,1791,AB358,4,Passed,2021-08-31,"Electrified security fences: permitted use.","An act to amend Section 835 of the Civil Code, relating to electrified security fences.",0,,2021-08-31,"Chaptered by Secretary of State - Chapter 148, Statutes of 2021.",https://legiscan.com/CA/bill/AB358/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB358
1433152,1791,AB359,4,Passed,2021-10-07,"Physicians and surgeons: licensure: examination.","An act to amend Section 2177 of, and to add Section 2190.15 to, the Business and Professions Code, relating to healing arts, and declaring the urgency thereof, to take effect immediately.",0,,2021-10-07,"Chaptered by Secretary of State - Chapter 612, Statutes of 2021.",https://legiscan.com/CA/bill/AB359/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB359
1433153,1791,AB360,1,Introduced,2021-02-01,"Employment Development Department: Unemployment Insurance Reform Project.","An act to add Section 320.1 to the Unemployment Insurance Code, relating to unemployment insurance, making an appropriation therefor.",461,"Assembly Insurance",2021-03-08,"Re-referred to Com. on INS.",https://legiscan.com/CA/bill/AB360/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB360
1433154,1791,AB361,4,Passed,2021-09-16,"Open meetings: state and local agencies: teleconferences.","An act to add and repeal Section 89305.6 of the Education Code, and to amend, repeal, and add Section 54953 of, and to add and repeal Section 11133 of, the Government Code, relating to open meetings, and declaring the urgency thereof, to take effect immediately.",0,,2021-09-16,"Chaptered by Secretary of State - Chapter 165, Statutes of 2021.",https://legiscan.com/CA/bill/AB361/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB361
1433155,1791,AB362,4,Passed,2021-09-29,"Homeless shelters: safety regulations.","An act to add Article 2.3 (commencing with Section 17974) to Chapter 5 of Part 1.5 of Division 13 of the Health and Safety Code, relating to housing.",0,,2021-09-29,"Chaptered by Secretary of State - Chapter 395, Statutes of 2021.",https://legiscan.com/CA/bill/AB362/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB362
1433156,1791,AB363,2,Engrossed,2021-06-01,"Carl Moyer Memorial Air Quality Standards Attainment Program.","An act to add Section 44287.3 to the Health and Safety Code, relating to vehicular air pollution.",3948,"Senate Transportation",2021-07-05,"From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on TRANS.",https://legiscan.com/CA/bill/AB363/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB363
1433157,1791,AB364,2,Engrossed,2021-06-02,"Foreign labor contractor registration: agricultural workers.","An act to repeal Section 9998 of the Business and Professions Code, relating to foreign labor contractors.",0,,2021-09-10,"Ordered to inactive file at the request of Senator Hertzberg.",https://legiscan.com/CA/bill/AB364/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB364
1433158,1791,AB365,1,Introduced,2021-02-01,"Sales and use taxes: exclusion: zero-emission and near-zero-emission drayage trucks.","An act to amend Sections 6011 and 6012 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",469,"Assembly Revenue and Taxation",2021-02-12,"Referred to Com. on REV. & TAX.",https://legiscan.com/CA/bill/AB365/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB365
1433159,1791,AB366,4,Passed,2021-10-06,"Foster youth: placement of siblings.","An act to repeal Section 1505.2 of the Health and Safety Code, and to amend Sections 16002 and 16519.5 of, and to repeal Section 16004 of, the Welfare and Institutions Code, relating to foster youth.",0,,2021-10-06,"Chaptered by Secretary of State - Chapter 581, Statutes of 2021.",https://legiscan.com/CA/bill/AB366/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB366
1433160,1791,AB367,4,Passed,2021-10-08,"Menstrual products.","An act to amend, repeal, and add Section 35292.6 of, and to add Section 66027.7 to, the Education Code, relating to menstrual products.",0,,2021-10-08,"Chaptered by Secretary of State - Chapter 664, Statutes of 2021.",https://legiscan.com/CA/bill/AB367/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB367
1433161,1791,AB368,1,Introduced,2021-02-01,"Food prescriptions.","An act to add and repeal Section 14042.15 of the Welfare and Institutions Code, relating to Medi-Cal.",0,,2021-05-20,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB368/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB368
1433162,1791,AB369,5,Vetoed,2021-10-08,"Medi-Cal services: persons experiencing homelessness.","An act to amend Section 15926 of, and to add Sections 14011.67, 14133.55, 14133.56, 14133.57, and 14301.12 to, the Welfare and Institutions Code, relating to Medi-Cal.",0,,2021-10-08,"Vetoed by Governor.",https://legiscan.com/CA/bill/AB369/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB369
1433163,1791,AB370,1,Introduced,2021-02-01,"Ambulatory surgical centers.","An act to amend Section 1255 of, to add Section 1256.015 to, and to add Article 5 (commencing with Section 100923) to Chapter 4 of Part 1 of Division 101 of, the Health and Safety Code, relating to health facilities.",0,,2021-05-20,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB370/2021,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=202120220AB370
